Contract ID,Action Obligation ($),Date Signed,Contracting Agency ID,PSC,NAICS,Region,Business Entity ID
140P4519C0006,50000,2019-08-09,1443,Z1AZ,236220,Midwest,MWABGWGAW239
140P4519C0009,69000,2019-08-21,1443,Z1AZ,236220,Northeast,HVEAJN7CKVG5
140P5119C0044,95820,2019-08-02,1443,Z1AZ,236220,Southeast,KY8HD7R6GL46
140P5119C0049,81037,2019-08-24,1443,Z2JA,236220,Southeast,VLMDLTC39ZE5
140P5119C0054,251175,2019-08-29,1443,Y1PZ,236220,Southeast,W8N6FVMJHDX9
140P5119C0056,46250,2019-08-28,1443,Z1AZ,236220,Southeast,EKG2TC6LL4Q3
140P5219C0014,2891476,2019-08-20,1443,Z2QA,236220,Southeast,EKG2TC6LL4Q3
140P5419C0022,35114,2019-08-15,1443,Z1JZ,236220,Southeast,VYKVXUNBCEU4
140P8419C0003,737850,2019-08-16,1443,Y1JZ,236220,West,YTBYKLK4GU21
140R1019C0021,249024,2019-08-02,1425,Z2AA,236220,West,CU7GZLEL1RY1
2031JG19C00031,809420,2019-08-30,2044,Y1EZ,236220,Southeast,DHCSWJ1KGR91
2032H319C00014,236000,2019-08-30,2001,Z2AA,236220,West,ZCWUG5M95NL6
33330219CF0010251,406412,2019-08-19,3300,Z2JA,236220,Midwest,RDB2AM2GGHH8
33330219CF0010332,4760529,2019-08-13,3300,Z2JA,236220,Northeast,PB75ZXSP5534
36C10F19C0016,2180000,2019-08-26,3600,Y1DA,236220,Northeast,GH24ZFQWHST9
36C24119C0062,11605911,2019-08-23,3600,Y1DA,236220,Northeast,WVJ6WKE8DRM8
36C24219C0165,143333,2019-08-21,3600,Y1DZ,236220,Northeast,FAVJJLPEAU89
36C24219C0197,1396000,2019-08-26,3600,Y1DA,236220,Northeast,VZCKAB8RKGQ7
36C24219C0203,553300,2019-08-08,3600,Z1DA,236220,Northeast,FAVJJLPEAU89
36C24219C0205,2478000,2019-08-27,3600,Z1DA,236220,Northeast,FAVJJLPEAU89
36C24219C0208,2892729,2019-08-19,3600,Y1DA,236220,Northeast,FAVJJLPEAU89
36C24419C0120,11760000,2019-08-19,3600,Y1LZ,236220,Southeast,JASQS72WQ5D4
36C24419C0171,101455,2019-08-02,3600,Z1DZ,236220,Northeast,DYXDY8SPFND8
36C24419C0177,234000,2019-08-13,3600,Z2DA,236220,Northeast,NCKSUBXHEF68
36C24419C0180,1226000,2019-08-20,3600,Z2DA,236220,Northeast,XWNJJNM14RK7
36C24419C0185,2740000,2019-08-23,3600,Z2DA,236220,Northeast,XWNJJNM14RK7
36C24419C0193,10855,2019-08-30,3600,Z2DA,236220,Northeast,DYXDY8SPFND8
36C24619C0056,7707000,2019-08-21,3600,Y1DA,236220,Southeast,ENJ3S1LZF839
36C24619C0095,991743,2019-08-29,3600,Z2DZ,236220,Southeast,DDK2FHL99516
36C24619C0097,14055,2019-08-20,3600,Y1DA,236220,Southeast,QMGWKT2DEK59
36C24619C0106,1299995,2019-08-23,3600,Y1DA,236220,Southeast,DDK2FHL99516
36C24819C0077,157693,2019-08-23,3600,Y1DZ,236220,Southeast,FJHRPGJTTBH6
36C24819C0127,38800,2019-08-06,3600,Y1DA,236220,Southeast,WRV2FR811M24
36C24819C0131,156826,2019-08-07,3600,Z2DA,236220,Southeast,JN1MS1MVSNT1
36C24819C0134,459510,2019-08-09,3600,Y1DA,236220,Southeast,WRV2FR811M24
36C24819C0138,307113,2019-08-30,3600,Y1DZ,236220,Southeast,WRV2FR811M24
36C24819C0143,236190,2019-08-14,3600,Y1DA,236220,Southeast,WRV2FR811M24
36C24919C0175,39520,2019-08-08,3600,Z1DZ,236220,Southeast,Y9FRK3A8ZNE7
36C24919C0176,75104,2019-08-13,3600,Z1DA,236220,Southeast,Y9FRK3A8ZNE7
36C24919C0178,25920,2019-08-14,3600,Z1DA,236220,Southeast,X6N1HC5H7M74
36C24919C0186,11540,2019-08-29,3600,Z1DA,236220,Southeast,M1H6CCM17N37
36C25019C0190,679600,2019-08-07,3600,Y1DB,236220,Midwest,DMZ8ZKLXAN65
36C25019C0191,272775,2019-08-17,3600,Y1DB,236220,Midwest,JEJJZPGM2CJ7
36C25019C0207,980024,2019-08-23,3600,Z1DA,236220,Southeast,UJMKBK5AMBS4
36C25019C0217,489234,2019-08-09,3600,Y1DA,236220,Midwest,KLC3ALKFBAL9
36C25019C0218,816000,2019-08-17,3600,Y1DB,236220,Midwest,JEJJZPGM2CJ7
36C25019C0220,2058884,2019-08-15,3600,Y1DA,236220,Midwest,DMZ8ZKLXAN65
36C25219C0191,7098156,2019-08-14,3600,Y1LZ,236220,Midwest,SL2PHLJJ1BJ4
36C25219C0200,49672,2019-08-22,3600,Z1DA,236220,West,WRJNBQW58KC4
36C25619C0111,723000,2019-08-30,3600,Y1DA,236220,Southeast,KS6TPBNYKDH4
36C25619C0113,100000,2019-08-23,3600,Y1DZ,236220,Southeast,KS6TPBNYKDH4
36C25619C0114,149800,2019-08-14,3600,Z1DZ,236220,Southeast,JV58YBBCV728
36C25619C0115,153578,2019-08-20,3600,Y1DA,236220,Southeast,NWJ1Z3M5EAE5
36C25619C0128,6759,2019-08-27,3600,Y1DB,236220,Southeast,JV58YBBCV728
36C25619C0129,29768,2019-08-28,3600,Z1DZ,236220,Southeast,CAZNKCVEW1U8
36C25819C0096,498176,2019-08-13,3600,Z1DZ,236220,Southwest,K514LY25RBX5
36C25819C0108,389900,2019-08-21,3600,Z1DZ,236220,West,MEC5PJ9A1LL9
36C25819C0114,38728,2019-08-12,3600,Z1DZ,236220,West,JMNAHUM151N9
36C25819C0124,125000,2019-08-12,3600,Z1DA,236220,Southwest,K514LY25RBX5
36C25819C0125,199061,2019-08-19,3600,Z2DZ,236220,Southwest,K514LY25RBX5
36C25819C0126,2299977,2019-08-22,3600,Z2DZ,236220,West,R7FJJUU2KHS4
36C25819C0127,276786,2019-08-28,3600,Z1DA,236220,Southwest,K514LY25RBX5
36C25919C0131,9691829,2019-08-09,3600,Z1DA,236220,West,F7JVEZDEMLM1
36C25919C0222,49618,2019-08-07,3600,Y1DA,236220,West,RZDNMLWD95E5
36C25919C0228,415800,2019-08-05,3600,Z1DA,236220,Southwest,LLJTMQTZD681
36C25919C0229,408038,2019-08-12,3600,Z2DA,236220,West,F7JVEZDEMLM1
36C25919C0237,409897,2019-08-19,3600,Z2DA,236220,Southwest,ZEPYA91C21N9
36C25919C0244,457935,2019-08-14,3600,Y1DA,236220,West,S3BNL6LJVNW3
36C25919C0247,145000,2019-08-22,3600,Y1DA,236220,Southwest,ZL1AFP7PT7Z2
36C25919C0248,154023,2019-08-28,3600,Z1DA,236220,West,SNG9LQMA4AX7
36C25919C0253,12200,2019-08-23,3600,Z1DA,236220,Southwest,ZL1AFP7PT7Z2
36C26119C0099,1413272,2019-08-20,3600,Z2DB,236220,Southwest,K514LY25RBX5
36C26119C0111,1996186,2019-08-26,3600,Y1DA,236220,West,CJNYTL3J38Q5
36C26119C0116,225177,2019-08-26,3600,Y1JZ,236220,West,HHRZNKJMJYF7
36C26119C0117,696700,2019-08-23,3600,Z2DZ,236220,West,L1DJNDAV1L65
36C26319C0183,246000,2019-08-06,3600,Y1DA,236220,Midwest,Z4W9XSFLRJL1
36C26319C0192,7993,2019-08-28,3600,Z1DA,236220,West,XEQ3L57D2J24
36C78619C0116,2476236,2019-08-14,3600,Y1QA,236220,Southeast,JM6EATAHBEL6
36C78619C0121,11277,2019-08-16,3600,Z2EZ,236220,Midwest,YGNBFBKJLNW1
36C78619C0125,105241,2019-08-22,3600,5680,236220,Northeast,XPHFMKSKJGY3
36E77619C0039,10658276,2019-08-30,3600,Y1DA,236220,Northeast,LKC1YLJ12NB4
36E77619C0052,3550995,2019-08-26,3600,Z2DA,236220,Southeast,LTPUJJSU6WN9
36E77619C0053,6712147,2019-08-02,3600,Y1GZ,236220,Midwest,P3CTJ2KMB3J8
36E77619C0058,5661551,2019-08-28,3600,Y1DA,236220,Midwest,ZBCLW7CUMGN7
47PA0319C0037,562545,2019-08-13,4740,Y1PZ,236220,Southeast,KVG8BMXKRMN9
47PA0319C0038,1562677,2019-08-14,4740,Z2AZ,236220,West,E9MYK9R8VJN7
47PA0319C0039,405000,2019-08-27,4740,Z2AZ,236220,West,E9MYK9R8VJN7
47PB0019C0011,353928,2019-08-09,4740,Z2AA,236220,Northeast,WKMVEPVY3RJ3
47PB0219C0007,27057,2019-08-20,4740,Z2AA,236220,Northeast,UP32LBKQKUQ9
47PC1119C0007,543822,2019-08-08,4740,Z2AA,236220,Northeast,CFYCK4MMJYJ7
47PC1119C0008,1519831,2019-08-12,4740,Z1AA,236220,Northeast,SFLTCMFLXBN8
47PC1119C0009,2241000,2019-08-28,4740,Z2AA,236220,Southeast,KJG4LEBT2J89
47PC1119C0011,354467,2019-08-28,4740,Z1AA,236220,Northeast,NZWSURFADCY1
47PD0119C0020,2265970,2019-08-12,4740,Z1AA,236220,Southeast,LEB7QPHJBBM5
47PD0219C0009,1811172,2019-08-06,4740,Z2AA,236220,Northeast,NX1ANDTZJMB5
47PD0219C0010,2210926,2019-08-14,4740,Z2AA,236220,Midwest,YPTVJDAFDU97
47PD0219C0011,357846,2019-08-20,4740,Z2AA,236220,Northeast,D4D1LCJPNZJ9
47PD0419C0017,34150,2019-08-16,4740,Z2AA,236220,Northeast,XB5BEY6M29L9
47PD0519C0006,24125,2019-08-20,4740,Z2AA,236220,Northeast,XB5BEY6M29L9
47PD0819C0007,76822,2019-08-13,4740,Z1AA,236220,Southeast,CE2AANVERFE5
47PD0819C0008,10529,2019-08-21,4740,Z2AA,236220,Southeast,CE2AANVERFE5
47PD1019C0014,149385,2019-08-06,4740,Z2AA,236220,Northeast,D4D1LCJPNZJ9
47PD1219C0019,197496,2019-08-09,4740,Z2AA,236220,Southeast,PEJLPYPC4143
47PD1219C0022,39462,2019-08-20,4740,Z2AA,236220,Southeast,LZZDZN4MTHG9
47PD1219C0023,49922,2019-08-22,4740,Z2AA,236220,Southeast,LZZDZN4MTHG9
47PD1219C0024,49582,2019-08-19,4740,Z2AA,236220,Southeast,NFZ6NXT47Y76
47PD1219C0025,72370,2019-08-26,4740,Z2AA,236220,Southeast,LZZDZN4MTHG9
47PD1219C0026,10444,2019-08-26,4740,Z2AA,236220,Southeast,PEJLPYPC4143
47PD1219C0027,5220,2019-08-29,4740,Z2AA,236220,Southeast,PEJLPYPC4143
47PD1219C0028,12080,2019-08-28,4740,Z2AA,236220,Southeast,SHD2A4Y9R9J3
47PE0119C0022,63564,2019-08-21,4740,Z2AA,236220,West,JHLXRXUG7EL5
47PE0119C0025,14539,2019-08-05,4740,Z2AA,236220,Southeast,EKG2TC6LL4Q3
47PE0219C0033,11385,2019-08-07,4740,Z2AA,236220,Southeast,FYJFEJLGP3M5
47PE0219C0037,54763,2019-08-15,4740,Z2AA,236220,Southeast,RGBFS5HQWUD1
47PE0219C0039,4259,2019-08-07,4740,Z2AA,236220,Southeast,JXC4TGKJNSE1
47PE0219C0041,12800,2019-08-06,4740,Z2AA,236220,Southeast,TEB4H1S1Z963
47PE0519C0014,13896,2019-08-21,4740,C1AA,236220,Southeast,U3BHTDJKD355
47PE0519C0016,111928,2019-08-26,4740,Z2AA,236220,Southeast,MDFNAY5HUNA6
47PE0619C0021,15059,2019-08-12,4740,Z2AA,236220,Southeast,KTHKVU1GK9V6
47PE0719C0009,4443762,2019-08-23,4740,Z2AA,236220,Midwest,MXX3NV7ZNZP3
47PE0719C0019,19794,2019-08-26,4740,Z2AA,236220,Southeast,HUPADC35TJA4
47PE0719C0022,448544,2019-08-30,4740,Z2AA,236220,Southeast,HUPADC35TJA4
47PE0719C0025,637174,2019-08-21,4740,Z2AA,236220,Southeast,K419UQVX8L48
47PF0019C0075,1345822,2019-08-09,4740,Z2AA,236220,Midwest,FCLJG6BC8LV4
47PF0019C0076,32944,2019-08-02,4740,Z2AA,236220,Midwest,FCLJG6BC8LV4
47PF0019C0077,22478,2019-08-05,4740,Z2AA,236220,Midwest,SD63JT6S7RF5
47PF0019C0078,18209,2019-08-06,4740,Z2AA,236220,Midwest,MYQSGLJKHHX5
47PF0019C0079,45384,2019-08-07,4740,Z2AA,236220,Midwest,MYQSGLJKHHX5
47PF0019C0080,2569775,2019-08-09,4740,Z2AA,236220,Midwest,JBNZZ87KNTZ8
47PF0019C0082,13015,2019-08-20,4740,Z2AA,236220,Midwest,HE2QULKCL2T5
47PF0019C0083,23828,2019-08-26,4740,Z2AA,236220,Midwest,FCLJG6BC8LV4
47PG0219C0005,0,2019-08-29,4740,Z2AA,236220,Midwest,CNGKAL13DK15
47PG0319C0004,24900,2019-08-23,4740,Z2AA,236220,Midwest,TGLNLKNC26X5
47PG0419C0008,12164,2019-08-30,4740,Z2AA,236220,Midwest,LZL3J61WVEY5
47PG0719C0012,19996,2019-08-27,4740,Z2AA,236220,Midwest,WZRHJJXGXBM1
47PJ0019C0050,89179,2019-08-22,4740,Z2AA,236220,West,MA5RQD9GKT48
47PJ0019C0056,134647,2019-08-12,4740,Z2AA,236220,Southeast,EKG2TC6LL4Q3
47PJ0019C0058,24877,2019-08-07,4740,Z2AA,236220,West,GC7GXKJ8NTT5
47PJ0019C0059,16490,2019-08-12,4740,Z2AA,236220,West,GNSNR5NA6MH4
47PJ0019C0060,11322,2019-08-13,4740,Z2AA,236220,West,E9JKE25CLH87
47PJ0019C0061,24697,2019-08-26,4740,5680,236220,West,WBYKAHWPJGG3
47PJ0019C0066,1554145,2019-08-28,4740,Z2AA,236220,West,NFGMJQ662UL6
47PJ0019C0071,20316,2019-08-27,4740,Z2AA,236220,West,DLNJH2XAQ959
47PK0119C0007,4587054,2019-08-28,4740,Z2AA,236220,West,XUWKSBQ69WZ7
47PK0619C0007,76764,2019-08-15,4740,Z2AA,236220,West,UDSFEA2BSHB6
47PK0919C0019,149941,2019-08-29,4740,Z2AA,236220,West,M125ET2M59Z3
47PK1119C0006,129223,2019-08-29,4740,Z2AA,236220,West,W6M3XXWQGG15
47PK1219C0012,49999,2019-08-02,4740,Z1AA,236220,West,W6M3XXWQGG15
47PK1219C0013,144422,2019-08-12,4740,Z1AA,236220,West,W6M3XXWQGG15
47PK1319C0008,59367,2019-08-09,4740,Z2AA,236220,West,W6M3XXWQGG15
47PK1519C0031,13860,2019-08-12,4740,Z2AA,236220,West,D97BFKSVCZ67
47PK1719C0021,254087,2019-08-15,4740,Z2AA,236220,Southwest,D1LRKHNWT971
47PK1919C0013,106824,2019-08-27,4740,Z2AA,236220,West,PGGGRPN3DDC7
47PL0119C0019,355084,2019-08-15,4740,Z2JZ,236220,West,CU7GZLEL1RY1
47PL0119C0028,1342134,2019-08-26,4740,Z2AA,236220,West,KRLYFRZQENX8
47PM0119C0004,108353,2019-08-30,4740,Z2AA,236220,Southeast,F8U5GNH314L6
47PM0219C0011,182228,2019-08-23,4740,Y1HC,236220,West,K3KWSY8WY8L5
47PM0219C0012,86423,2019-08-30,4740,Z1NZ,236220,Southeast,U5DQULM6TFH5
47PM0319C0007,41550,2019-08-28,4740,Z2AA,236220,Southeast,NGSKK1GU4M56
693JF719C000029,461600,2019-08-09,6938,Y1CZ,236220,Northeast,GLNURF5Z59U2
693JF719C000031,88500,2019-08-12,6938,Z1CZ,236220,Northeast,GLNURF5Z59U2
6973GH19C00096,288800,2019-08-23,6920,Z1BZ,236220,Northeast,LTM1JRRTCKY6
697DCK19C00271,28890,2019-08-21,6920,Y1BA,236220,West,LZLMTUN95QK6
697DCK19C00283,860543,2019-08-20,6920,Y1BC,236220,Northeast,VA77AJWFRWD4
697DCK19C00310,456174,2019-08-30,6920,Y1BC,236220,Southeast,NSJZK39U4L13
70B01C19C00000073,325420,2019-08-12,7014,Z2AZ,236220,Southwest,H9DFBBM8S8L6
70B01C19C00000096,581955,2019-08-30,7014,Z2AA,236220,Southwest,DEZJJRF8KHH3
70Z08719CPJT57300,3349107,2019-08-21,7008,Y1PZ,236220,West,S2SVA1GNRVK5
70Z0G119CBF140100,346144,2019-08-29,7008,Z2AZ,236220,Midwest,EYNFQSHDVJV9
75D30119C04283,1134985,2019-08-23,7523,Z1AA,236220,Northeast,GBL4JH9YLCG7
75D30119C05042,497984,2019-08-16,7523,Z2JZ,236220,West,S2SVA1GNRVK5
75D30119C06452,1374747,2019-08-22,7523,Z2JZ,236220,West,S2SVA1GNRVK5
75D30119C06534,283356,2019-08-28,7523,Z2JZ,236220,Southeast,JFDNG532ZLX9
75N99019C00032,2067626,2019-08-13,7529,Z2DA,236220,Southeast,HHWNBYZHKMC5
FA282319CA039,2527382,2019-08-02,5700,Z2EA,236220,Midwest,SH3LY6K61DE4
FA301619CA039,931814,2019-08-05,5700,Z2AA,236220,Southwest,PX59HTBNDJD1
FA442719CA028,532201,2019-08-20,5700,J099,236220,West,F3FCJLTLEEW4
FA449719CA030,604965,2019-08-29,5700,Z2AA,236220,West,GTZ5V5PFXJ51
FA449719CA031,148180,2019-08-09,5700,Z2EB,236220,West,GTZ5V5PFXJ51
FA460819CA020,2490170,2019-08-27,5700,Z2EB,236220,Midwest,JDC7MMBMDNQ1
FA466419CA008,289522,2019-08-21,5700,Z2JZ,236220,Southeast,L76ZSHNB61Z3
FA480319CA016,121993,2019-08-02,5700,Y1PZ,236220,Southeast,N6HFKLNTN995
FA570219C0013,995000,2019-08-29,5700,Z2EB,236220,Southeast,LN9PU5M2YZN5
FA667019CA009,18349,2019-08-28,5700,Y1QA,236220,Northeast,HS24M3JAGVU5
N4008019C3508,5234190,2019-08-21,1700,Z2AZ,236220,Southeast,TXK3KGXSMVL5
N4008519C6038,3713750,2019-08-20,1700,Z2NZ,236220,Southeast,V5NWWR9UUJR8
N6247319C1611,263996,2019-08-15,1700,Z2BZ,236220,Southwest,NNCEC8G9QKK7
N6247319C1612,208188,2019-08-06,1700,Z2AZ,236220,Southwest,N5HHAULF5BY7
N6247319C4204,1199283,2019-08-28,1700,Y1JZ,236220,West,H5Z2D7LDB6T6
N6945019C5653,221822,2019-08-07,1700,Z2BG,236220,Southeast,PLJWCYJNQ8X5
N6945019C5659,3296796,2019-08-10,1700,Z2GZ,236220,Southeast,WL4ESNAFB821
N6945019C8417,3797275,2019-08-06,1700,Z2BZ,236220,Southeast,N7NFTDN4N2T9
N6945019C8418,3079028,2019-08-07,1700,Z2BZ,236220,Southeast,KW2RL9X5L5C4
W5J9JE19C0001,41972977,2019-08-14,2100,Y1FF,236220,Southeast,NN2NGPDNCK23
W5J9JE19C0004,6513623,2019-08-19,2100,Y1BZ,236220,Southeast,NN2NGPDNCK23
W9115119C0032,1754100,2019-08-29,2100,Y1AZ,236220,Southwest,D6BCWJLLFPB9
W9115119C0033,1835150,2019-08-30,2100,Y1AA,236220,Southwest,D6BCWJLLFPB9
W911QX19C0034,1995538,2019-08-08,2100,Z2QA,236220,Southeast,XB5BHLMH8NN7
W911QY19C0083,829994,2019-08-28,2100,Z2FD,236220,Northeast,HXMJA2V68HC3
W911S619C0006,60236,2019-08-21,2100,Z2CZ,236220,West,F226X54H5XE4
W911S619C0007,280174,2019-08-21,2100,Z1AZ,236220,West,L529ER9KANW1
W9123819C0013,143594000,2019-08-29,2100,Y1DA,236220,West,KU19CNLCK2K7
W9124719C0036,605420,2019-08-15,2100,Y1JZ,236220,Southeast,EHKPLZEA1UM1
W9124719C0055,243379,2019-08-16,2100,Y1AZ,236220,Southeast,GSHPLGEBP4E3
W9124719C0059,250000,2019-08-27,2100,Y1QA,236220,Southeast,FC5EMM6NFN85
W9124B19C0014,89427,2019-08-29,2100,Z2JZ,236220,Midwest,JZQ4JFE79T36
W9126G19C0120,1372804,2019-08-26,2100,Z2JZ,236220,Southwest,XL4TJCBJ3D95
W9126G19C0124,2404499,2019-08-29,2100,J045,236220,Southwest,F7FYWKK4NRN7
W9127819C0023,32128489,2019-08-15,2100,Y1JZ,236220,Southeast,N4V9DDQDAQM7
W9127S19C6005,4235829,2019-08-16,2100,Z2DA,236220,Southeast,HNUQVSS87HA5
W9128F19C0009,2984692,2019-08-29,2100,Y1JZ,236220,West,MA5RQD9GKT48
W9128F19C0019,3888005,2019-08-16,2100,Y1AZ,236220,West,F7JVEZDEMLM1
W9128F19C0029,69146753,2019-08-09,2100,Y1AZ,236220,West,UXSBJ33DSAH5
W912BV19C0015,63921812,2019-08-29,2100,Y1BZ,236220,Midwest,X3BYPXNZN8N1
W912CN19C0014,393661,2019-08-07,2100,Z2JZ,236220,West,JK83G3BU8C18
W912CN19C0019,9365,2019-08-27,2100,Z2AA,236220,West,YTFPYJGNMTW8
W912DQ19C4011,79235000,2019-08-08,2100,Y1DA,236220,Midwest,E19YZB6V2LN7
W912DQ19C4012,23477000,2019-08-29,2100,Y1AZ,236220,Southwest,MDZQUDZPLUG3
W912DQ19C4013,1071651,2019-08-14,2100,Y1JZ,236220,Southeast,HNUQVSS87HA5
W912DQ19C4014,7140290,2019-08-21,2100,Z2NB,236220,Northeast,DKL8RJPGE4R3
W912DQ19C4015,28777000,2019-08-21,2100,Y1FZ,236220,Southwest,MDZQUDZPLUG3
W912DS19C0016,6136119,2019-08-16,2100,Y1JZ,236220,Northeast,L13GF8SHQUY9
W912DS19C0018,14893318,2019-08-30,2100,C219,236220,Northeast,L13GF8SHQUY9
W912DW19C0017,22252000,2019-08-19,2100,Y1BZ,236220,West,MMBHJL3CJ9S5
W912DW19C0018,3890000,2019-08-21,2100,Y1BZ,236220,West,J39ZNELNYAU8
W912DY19C0046,65423,2019-08-30,2100,Y1JZ,236220,Northeast,REMFJMJ44EB6
W912DY19C0048,121393,2019-08-30,2100,Y1JZ,236220,Northeast,REMFJMJ44EB6
W912HN19C3010,3463356,2019-08-26,2100,Y1GZ,236220,West,Q619XATRSXM9
W912HN19C4001,659640,2019-08-09,2100,Y1AA,236220,Southeast,GSHPLGEBP4E3
W912HN19C4004,1755617,2019-08-16,2100,Y1AA,236220,West,RVE7GUNB8G57
W912HN19C4005,759152,2019-08-16,2100,Y1AA,236220,Southwest,T53ANRCADY13
W912HN19C4006,858571,2019-08-27,2100,Y1JZ,236220,West,MC5NT1MDXNJ4
W912HP19C6000,2213148,2019-08-08,2100,Y1JZ,236220,Southeast,PPMREJL7KKD9
W912J719C5004,2232000,2019-08-22,2100,Y1AA,236220,West,DELENYZCZKA4
W912L619C5003,8400,2019-08-12,2100,Z2AA,236220,Southeast,HCJFAHEJWLD5
W912L719C7001,28968000,2019-08-05,2100,Y1BZ,236220,Midwest,F3PQM5C4ATN8
W912LA19C8001,352470,2019-08-07,2100,Z1JZ,236220,West,FF7QS9CFJMS3
W912LA19C8005,1806683,2019-08-23,2100,Y1BZ,236220,Southeast,D3JLKPCDVVF9
W912NS19C6003,5870076,2019-08-21,2100,Y1AA,236220,Midwest,UXXLD74A9MK5
W912NS19C6004,53905,2019-08-16,2100,Z2AA,236220,Midwest,JUQ9BXSQ61J8
W912NS19C6005,115585,2019-08-27,2100,Y1AA,236220,Midwest,UXXLD74A9MK5
W912PL19C0024,5555674,2019-08-27,2100,Y1BZ,236220,West,XUWKSBQ69WZ7
W912PL19C0026,6760930,2019-08-26,2100,Y1EA,236220,Southwest,LKFSZK3DCBX3
W912WJ19C0014,2347000,2019-08-06,2100,Y1JZ,236220,Northeast,XV7AFZPW6U15
W91QV119C0080,17010,2019-08-21,2100,Z1CZ,236220,Southeast,L76ZSHNB61Z3
12010919C0034,71500,2019-09-26,12C2,Y1ND,236220,West,N63AC8K5V6Y9
12010919C0042,59777,2019-09-23,12C2,Z2JA,236220,Midwest,TTQZF3VXHLC8
12026119C0010,5406445,2019-09-03,12C2,Y1AA,236220,West,XUWKSBQ69WZ7
12034319C0071,369960,2019-09-24,12C2,Y1AZ,236220,West,JN4ANA9J51T9
12052119C0001,268691,2019-09-23,12H2,Y1JZ,236220,West,Y4CBP2VLNQC7
12305B19C0026,399993,2019-09-20,12H2,Z1DB,236220,Southeast,HHWNBYZHKMC5
12305B19C0029,429014,2019-09-14,12H2,Z1DB,236220,Northeast,X699HTJAFFQ9
12305B19C0036,42769,2019-09-07,12H2,Z1DB,236220,Southeast,HHWNBYZHKMC5
12305B19C0037,350246,2019-09-16,12H2,Z1DB,236220,Northeast,X699HTJAFFQ9
12305B19C0039,47568,2019-09-27,12H2,Z1DB,236220,Northeast,X699HTJAFFQ9
12305B19C0040,38371,2019-09-14,12H2,Z1DB,236220,Southeast,HHWNBYZHKMC5
12305B19C0041,149736,2019-09-22,12H2,Z1DB,236220,Northeast,SFLTCMFLXBN8
12305B19C0043,364996,2019-09-20,12H2,Z1DB,236220,Southeast,HHWNBYZHKMC5
12305B19C0044,203000,2019-09-16,12H2,Z1DB,236220,Northeast,X699HTJAFFQ9
12305B19C0049,704863,2019-09-18,12H2,Z1DB,236220,Southeast,Y9FRK3A8ZNE7
12305B19C0052,34856,2019-09-26,12H2,Z1DB,236220,Southeast,HHWNBYZHKMC5
12305B19C0054,19601,2019-09-25,12H2,Z1DB,236220,Southeast,HHWNBYZHKMC5
12314419C0025,327341,2019-09-20,1205,Y1AB,236220,Southeast,KVG8BMXKRMN9
12314419C0045,1582105,2019-09-20,1205,Y1AB,236220,Southeast,GR8LJ61N3PM5
12405B19C0023,134219,2019-09-12,12H2,Y1DB,236220,Southeast,V5NWWR9UUJR8
12405B19C0024,54602,2019-09-13,12H2,Y1DB,236220,Southeast,V23MRSK6DM84
12405B19C0026,760295,2019-09-14,12H2,Z2JZ,236220,West,UGCTX8NF1MJ5
12405B19C0027,196509,2019-09-17,12H2,Z1DB,236220,West,UGCTX8NF1MJ5
12405B19C0030,175595,2019-09-20,12H2,Y1DB,236220,Southeast,V23MRSK6DM84
12405B19C0036,946311,2019-09-25,12H2,Z2DB,236220,Southeast,EQUGGRN48HG5
12405B19C0041,167504,2019-09-26,12H2,Z2DB,236220,Southeast,GMERB1YC5DL6
12405B19C0042,849713,2019-09-26,12H2,Z2JZ,236220,West,UGCTX8NF1MJ5
12405B19C0046,187793,2019-09-30,12H2,Z2DB,236220,West,UGCTX8NF1MJ5
12438919C0004,78205,2019-09-13,12H2,Z2DB,236220,Southeast,L76ZSHNB61Z3
12505B19C0011,64884,2019-09-27,12H2,Y1AZ,236220,Midwest,LZL3J61WVEY5
12505B19C0013,574845,2019-09-30,12H2,Z1AA,236220,Midwest,D67VLNCFHRQ7
12619719C0007,171726,2019-09-17,12K3,Z1EB,236220,Midwest,KNWJA7HGJPZ6
12639519C0080,249999,2019-09-27,12K3,Y1JZ,236220,Southwest,K731EFENGDU4
12639519C0081,249110,2019-09-27,12K3,Y1JZ,236220,Southwest,K731EFENGDU4
12653819C0002,370214,2019-09-17,12H2,Z2GB,236220,West,KEUPEUF8J3F7
12805B19C0007,56683,2019-09-23,12H2,H956,236220,Southwest,DP31KANLHAT1
12805B19C0008,726915,2019-09-23,12H2,Y1DB,236220,Southwest,ZRBDH5JSVQU1
12805B19C0011,2963078,2019-09-24,12H2,Y1DB,236220,Midwest,SHW3J24KKXD1
12805B19C0013,70550,2019-09-25,12H2,H956,236220,Southwest,DP31KANLHAT1
12805B19C0014,73565,2019-09-25,12H2,H956,236220,Southwest,DP31KANLHAT1
12805B19C0015,1335207,2019-09-26,12H2,Z2GB,236220,West,KEUPEUF8J3F7
12805B19C0016,741500,2019-09-26,12H2,Y1DB,236220,Midwest,SHW3J24KKXD1
12805B19C0027,475000,2019-09-29,12H2,J041,236220,West,KEUPEUF8J3F7
1282BH19C0011,160823,2019-09-19,12C2,Z2JZ,236220,West,FLQWN9C6CZZ1
1282CS19C0011,1792647,2019-09-24,12C2,Y1AZ,236220,West,TCK7C1U8EMH9
1282FT19C0011,875942,2019-09-06,12C2,Y1AA,236220,West,P7BZPVUM3FV4
